LotFrontage,LotArea,MasVnrArea,BsmtFinSF1,BsmtFinSF2,BsmtUnfSF,2ndFlrSF,LowQualFinSF,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,YrSold,SalePrice,MSZoning,Street,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinType2,Heating,HeatingQC,CentralAir,Electrical,KitchenQual,Functional,GarageType,GarageFinish,GarageQual,GarageCond,PavedDrive,SaleType,SaleCondition,MSSubClass,OverallQual,OverallCond,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,TotRmsAbvGrd,Fireplaces,GarageCars,MoSold
80.0,8700,148.0,776,0,344,0,0,192,20,123,0,0,0,0,2008,155000,RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,Hip,CompShg,MetalSd,MetalSd,BrkFace,TA,Gd,CBlock,TA,TA,Mn,ALQ,Unf,GasA,Gd,Y,SBrkr,TA,Typ,Attchd,RFn,TA,TA,Y,WD,Normal,20,5,6,1,0,2,0,3,1,6,0,2,12
35.0,3675,82.0,547,0,0,0,0,0,44,0,0,0,0,0,2006,140000,RM,Pave,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,TwnhsE,SFoyer,Gable,CompShg,VinylSd,VinylSd,BrkFace,TA,TA,PConc,Gd,TA,Gd,GLQ,Unf,GasA,Gd,Y,SBrkr,TA,Typ,Basment,Fin,TA,TA,Y,New,Partial,180,6,5,1,0,2,0,2,1,5,0,2,6
313.0,63887,796.0,5644,0,466,950,0,214,292,0,0,0,480,0,2008,160000,RL,Pave,IR3,Bnk,AllPub,Corner,Gtl,Edwards,Feedr,Norm,1Fam,2Story,Hip,ClyTile,Stucco,Stucco,Stone,Ex,TA,PConc,Ex,TA,Gd,GLQ,Unf,GasA,Ex,Y,SBrkr,Ex,Typ,Attchd,Fin,TA,TA,Y,New,Partial,60,10,5,2,0,2,1,3,1,12,3,2,1
75.0,7500,0.0,340,906,0,0,0,218,0,0,0,0,0,0,2010,154000,RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,Hip,CompShg,BrkFace,BrkFace,None,TA,TA,CBlock,TA,TA,No,LwQ,Rec,GasA,Ex,Y,SBrkr,Gd,Typ,Attchd,RFn,TA,TA,Y,WD,Normal,20,5,7,1,0,1,1,3,1,6,0,1,5
,10762,344.0,694,0,284,978,0,0,0,0,0,0,0,0,2009,225000,RL,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,Gilbert,Norm,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,None,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,Attchd,Fin,TA,TA,Y,WD,Normal,60,7,5,0,0,2,1,3,1,9,1,2,5
,7500,0.0,547,0,224,741,0,0,0,0,0,224,0,0,2009,177500,RL,Pave,IR1,Bnk,AllPub,Inside,Gtl,Crawfor,Norm,Norm,1Fam,2Story,Gable,CompShg,Wd Sdng,Wd Sdng,None,TA,TA,CBlock,TA,TA,No,BLQ,Unf,GasA,Fa,Y,SBrkr,Gd,Typ,Attchd,Unf,TA,TA,P,WD,Normal,70,6,7,0,0,1,0,3,1,7,2,1,11
92.0,10120,391.0,740,0,425,1323,0,309,78,0,0,0,0,0,2006,290000,RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,NoRidge,Norm,Norm,1Fam,2Story,Hip,CompShg,VinylSd,VinylSd,BrkFace,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,Attchd,RFn,TA,TA,Y,WD,Normal,60,8,5,1,0,2,1,4,1,8,1,3,12
73.0,8688,228.0,0,0,1616,0,0,208,59,0,0,0,0,0,2006,232000,RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,BrkFace,Gd,TA,PConc,Gd,TA,Av,Unf,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,Attchd,RFn,TA,TA,Y,WD,Normal,20,7,5,0,0,2,0,3,1,7,0,3,4
32.0,3363,117.0,0,0,976,732,0,0,40,0,0,0,0,0,2006,130000,RM,Pave,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,TwnhsE,2Story,Gable,CompShg,VinylSd,VinylSd,Stone,Gd,TA,PConc,Gd,TA,No,Unf,Unf,GasA,Ex,Y,SBrkr,Gd,Maj1,Detchd,Unf,TA,TA,Y,WD,Normal,160,7,5,0,0,2,0,3,1,7,0,2,4
108.0,13173,300.0,1572,0,80,0,0,404,102,0,0,0,0,0,2009,325000,RL,Pave,IR1,Lvl,AllPub,Corner,Gtl,NridgHt,Norm,Norm,1Fam,1Story,Hip,CompShg,VinylSd,VinylSd,Stone,Gd,TA,PConc,Ex,TA,No,GLQ,Unf,GasA,Ex,Y,SBrkr,Ex,Typ,Attchd,Fin,TA,TA,Y,WD,Normal,20,9,5,1,0,2,0,2,1,6,2,2,11
48.0,6955,94.0,0,0,1368,0,0,132,35,0,0,0,0,0,2006,202500,RL,Pave,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,Gable,CompShg,VinylSd,VinylSd,Stone,Gd,TA,PConc,Gd,TA,No,Unf,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,Attchd,RFn,TA,TA,Y,New,Partial,120,7,5,0,0,2,0,2,1,6,1,2,9
60.0,8072,0.0,746,0,244,0,0,0,64,0,0,0,0,0,2009,138000,RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,None,TA,Gd,PConc,Gd,Gd,No,ALQ,Unf,GasA,Ex,Y,SBrkr,TA,Typ,Detchd,Unf,TA,TA,Y,WD,Normal,20,5,5,1,0,1,0,3,1,5,0,2,5
100.0,12000,0.0,144,608,172,0,0,0,36,0,0,0,0,0,2008,147000,RM,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1Story,Gable,CompShg,MetalSd,MetalSd,None,TA,TA,CBlock,TA,TA,No,GLQ,ALQ,GasA,Ex,Y,SBrkr,Gd,Typ,Attchd,Unf,TA,TA,Y,WD,Normal,20,5,7,1,0,1,0,2,1,6,0,2,5
,7153,88.0,1200,0,78,0,0,112,51,0,0,0,0,0,2008,179200,RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,1Story,Gable,CompShg,HdBoard,HdBoard,BrkFace,TA,TA,CBlock,Gd,TA,No,GLQ,Unf,GasA,Gd,Y,SBrkr,Gd,Typ,Attchd,RFn,TA,TA,Y,WD,Normal,20,6,5,1,0,2,0,3,1,6,0,2,6
100.0,17500,0.0,1406,0,496,0,0,0,207,162,0,0,0,0,2010,335000,RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,Crawfor,PosA,Norm,1Fam,1Story,Gable,CompShg,BrkFace,HdBoard,None,Gd,Gd,PConc,Gd,TA,Av,GLQ,Unf,GasA,TA,Y,SBrkr,Ex,Typ,Attchd,Fin,TA,TA,Y,WD,Normal,20,7,8,1,0,2,0,3,1,7,2,2,5
68.0,8814,80.0,925,0,349,0,0,264,98,0,0,0,0,0,2007,203000,RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,BrkFace,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,Attchd,RFn,TA,TA,Y,New,Partial,20,7,5,1,0,2,0,3,1,6,0,2,1
,9572,336.0,482,0,971,1357,0,500,0,0,0,0,0,0,2007,302000,RL,Pave,IR1,Lvl,AllPub,Inside,Gtl,NoRidge,Norm,Norm,1Fam,2Story,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,Gd,TA,PConc,Ex,TA,No,GLQ,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,Attchd,RFn,Gd,Gd,Y,WD,Normal,60,8,5,0,0,2,1,4,1,9,1,2,6
108.0,14774,165.0,0,0,1393,1177,0,668,30,0,0,0,0,0,2010,333168,RL,Pave,IR1,Lvl,AllPub,Corner,Gtl,NoRidge,Norm,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,BrkFace,Gd,TA,PConc,Gd,TA,No,Unf,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,BuiltIn,Fin,TA,TA,Y,WD,Normal,60,9,5,0,0,2,1,4,1,10,1,3,5
60.0,8190,0.0,732,0,216,0,0,0,36,0,0,0,0,0,2007,119000,RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,Hip,CompShg,Wd Sdng,Wd Sdng,None,TA,TA,CBlock,TA,TA,No,Rec,Unf,GasA,Ex,Y,SBrkr,TA,Typ,Detchd,Unf,TA,TA,Y,WD,Normal,20,4,6,1,0,1,0,3,1,5,1,1,10
85.0,11075,0.0,500,276,176,1020,0,280,0,0,0,0,0,0,2008,206900,RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,2Story,Gable,CompShg,HdBoard,HdBoard,None,TA,TA,CBlock,Fa,TA,Mn,ALQ,LwQ,GasA,TA,Y,SBrkr,TA,Typ,Attchd,Unf,TA,TA,Y,WD,Normal,60,6,5,0,0,2,1,4,1,9,2,2,6
61.0,10226,270.0,0,0,1622,0,0,172,42,0,0,0,0,0,2009,295493,RL,Pave,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,Stone,Gd,TA,PConc,Ex,TA,Gd,Unf,Unf,GasA,Ex,Y,SBrkr,Ex,Typ,Attchd,RFn,TA,TA,Y,WD,Normal,20,8,5,1,0,2,0,3,1,8,1,3,1
47.0,4230,0.0,0,0,1352,0,0,0,241,0,0,0,0,0,2007,208900,FV,Pave,Reg,Lvl,AllPub,Corner,Gtl,Somerst,Norm,Norm,TwnhsE,1Story,Gable,CompShg,VinylSd,VinylSd,None,Gd,TA,PConc,Ex,Gd,No,Unf,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,Attchd,RFn,TA,TA,Y,New,Partial,120,7,5,0,0,2,0,2,1,5,1,2,4
,14781,178.0,0,0,1753,0,0,198,150,0,0,0,0,0,2006,275000,RL,Pave,IR2,Lvl,AllPub,CulDSac,Gtl,CollgCr,Norm,Norm,1Fam,1Story,Hip,CompShg,VinylSd,VinylSd,BrkFace,Gd,TA,PConc,Gd,TA,Gd,Unf,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,Attchd,RFn,TA,TA,Y,WD,Normal,20,8,5,0,0,2,0,3,1,7,1,3,8
75.0,10215,132.0,492,0,372,0,0,0,0,0,0,0,0,0,2007,111000,RL,Pave,Reg,Bnk,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,TA,TA,PConc,TA,TA,No,ALQ,Unf,GasA,Ex,Y,SBrkr,TA,Typ,Attchd,Unf,TA,TA,Y,WD,Normal,20,4,5,0,0,1,0,3,1,5,0,1,2
70.0,8400,0.0,189,661,628,0,0,114,0,0,0,216,0,0,2009,156500,RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,Hip,CompShg,BrkFace,BrkFace,None,TA,TA,CBlock,TA,TA,No,ALQ,Rec,GasA,Gd,Y,SBrkr,TA,Typ,Attchd,RFn,TA,TA,Y,WD,Normal,20,6,3,1,0,1,1,3,1,6,2,2,6
,6627,0.0,0,0,0,0,0,0,0,0,0,0,0,0,2008,72500,RL,Pave,IR1,Lvl,AllPub,Corner,Gtl,BrkSide,Feedr,Norm,1Fam,1Story,Hip,CompShg,VinylSd,VinylSd,None,TA,TA,CBlock,,,,,,Floor,TA,N,SBrkr,TA,Typ,Detchd,Unf,TA,Fa,Y,WD,Normal,20,3,6,0,0,1,0,2,1,4,0,1,7
107.0,10186,0.0,674,0,76,862,0,240,39,0,0,0,0,0,2010,190000,RL,Pave,IR1,Lvl,AllPub,Inside,Gtl,NoRidge,Norm,Norm,1Fam,2Story,Gable,CompShg,HdBoard,HdBoard,None,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,Attchd,RFn,TA,TA,Y,WD,Normal,60,7,5,1,0,2,1,3,1,8,1,2,6
50.0,5330,0.0,280,0,140,0,0,164,0,0,0,0,0,0,2009,82500,RL,Pave,Reg,HLS,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1Story,Hip,CompShg,VinylSd,VinylSd,None,Fa,TA,CBlock,TA,TA,No,LwQ,Unf,GasA,Gd,Y,SBrkr,Fa,Typ,,,,,Y,WD,Normal,30,4,7,0,0,1,0,2,1,5,0,0,12
75.0,9986,428.0,0,0,1795,0,0,0,49,0,0,0,0,0,2007,147000,RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,BrkFace,Gd,TA,PConc,Ex,TA,Av,Unf,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,Attchd,RFn,TA,TA,Y,New,Partial,20,8,5,0,0,2,0,2,1,7,1,3,2
40.0,3636,0.0,0,0,796,0,0,0,0,100,0,0,0,0,2008,55000,RM,Pave,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,1Story,Gable,CompShg,AsbShng,AsbShng,None,TA,TA,BrkTil,TA,Fa,No,Unf,Unf,GasA,Fa,N,SBrkr,TA,Typ,,,,,N,WD,Normal,30,4,4,0,0,1,0,2,1,5,0,0,1
70.0,4270,0.0,544,0,0,0,0,0,0,286,0,0,0,0,2007,79000,RH,Pave,Reg,Bnk,AllPub,Inside,Mod,Edwards,Norm,Norm,1Fam,1Story,Gable,CompShg,MetalSd,MetalSd,None,TA,TA,BrkTil,TA,TA,No,Rec,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,,,,,Y,WD,Normal,30,3,6,0,0,1,0,3,1,6,0,0,5
60.0,6600,0.0,641,0,175,0,0,0,0,0,0,0,0,0,2008,130500,RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,Mitchel,Norm,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,None,Gd,Gd,CBlock,TA,TA,No,ALQ,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,Attchd,Unf,TA,TA,Y,WD,Normal,20,5,9,0,1,1,0,3,1,5,1,1,10
60.0,10440,0.0,493,0,1017,1208,0,0,547,0,0,480,0,1150,2008,256000,RM,Pave,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,Gable,CompShg,BrkFace,Wd Sdng,None,Gd,Gd,BrkTil,Gd,TA,No,LwQ,Unf,GasW,Ex,Y,SBrkr,TA,Mod,Detchd,Unf,Fa,TA,Y,WD,Normal,50,6,7,0,0,2,0,5,1,8,2,2,6
63.0,9084,0.0,0,0,935,677,0,0,28,0,0,0,0,0,2006,176500,RL,Pave,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,Hip,CompShg,VinylSd,VinylSd,None,TA,TA,PConc,Gd,TA,No,Unf,Unf,GasA,Gd,Y,SBrkr,TA,Typ,Attchd,Fin,TA,TA,Y,WD,Normal,60,7,5,0,0,2,1,3,1,8,1,2,6
85.0,10000,410.0,0,0,1588,0,0,144,45,0,0,0,0,0,2007,227000,RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,Hip,CompShg,VinylSd,VinylSd,Stone,Gd,TA,PConc,Gd,Gd,Av,Unf,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,Attchd,RFn,TA,TA,Y,WD,Normal,20,8,5,0,0,2,0,3,1,7,1,3,12
55.0,10780,0.0,483,0,428,0,0,0,0,0,0,0,0,0,2006,132500,RL,Pave,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,SLvl,Gable,CompShg,MetalSd,MetalSd,None,TA,TA,CBlock,TA,TA,Av,ALQ,Unf,GasA,Gd,Y,SBrkr,TA,Typ,Detchd,Unf,TA,TA,Y,WD,Normal,80,5,5,0,0,1,0,3,1,6,0,2,7
67.0,8877,0.0,690,0,126,0,0,0,0,0,0,0,0,0,2009,100000,RL,Pave,Reg,Lvl,AllPub,Inside,Mod,Edwards,Norm,Norm,1Fam,1Story,Gable,CompShg,MetalSd,MetalSd,None,TA,TA,CBlock,TA,TA,Mn,ALQ,Unf,GasA,Ex,Y,SBrkr,TA,Typ,Detchd,Unf,Fa,Fa,Y,WD,Normal,20,4,6,1,0,1,0,2,1,3,1,1,5
60.0,7200,0.0,0,0,803,557,0,0,65,190,0,0,0,0,2006,125500,RM,Pave,Reg,Lvl,AllPub,Corner,Gtl,IDOTRR,Norm,Norm,1Fam,1.5Fin,Gable,CompShg,Wd Sdng,Wd Sdng,None,TA,TA,CBlock,TA,TA,No,Unf,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,Detchd,Unf,TA,TA,Y,WD,Normal,50,5,6,0,0,1,1,2,1,6,0,1,7
24.0,2368,312.0,765,0,0,600,0,0,36,0,0,0,0,0,2009,125000,RM,Pave,Reg,Lvl,AllPub,Inside,Gtl,BrDale,Norm,Norm,TwnhsE,2Story,Gable,CompShg,HdBoard,HdBoard,None,TA,TA,CBlock,TA,TA,No,LwQ,Unf,GasA,TA,Y,SBrkr,TA,Min1,Attchd,Unf,TA,TA,Y,WD,Normal,160,5,6,0,0,1,1,3,1,7,0,2,5
80.0,9650,360.0,686,0,664,0,0,0,16,0,0,0,0,0,2009,167900,RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,1Story,Gable,CompShg,Plywood,Plywood,BrkFace,TA,TA,CBlock,Gd,TA,No,ALQ,Unf,GasA,TA,Y,SBrkr,TA,Typ,Attchd,RFn,TA,TA,Y,WD,Normal,20,6,5,0,1,2,0,2,1,6,1,2,4
87.0,9246,564.0,0,0,1656,0,0,0,211,0,0,0,0,0,2008,135000,RL,Pave,IR1,Lvl,AllPub,Inside,Gtl,NWAmes,Feedr,Norm,Duplex,1Story,Gable,CompShg,Plywood,Plywood,BrkFace,TA,TA,CBlock,TA,TA,No,Unf,Unf,GasA,TA,Y,SBrkr,TA,Typ,Detchd,Unf,TA,TA,Y,WD,Normal,90,5,5,0,0,2,0,4,2,8,0,2,11
153.0,4118,0.0,0,0,693,0,0,0,20,0,0,0,0,0,2006,52500,RM,Pave,IR1,Bnk,AllPub,Corner,Mod,OldTown,Feedr,Norm,1Fam,1Story,Gable,CompShg,Wd Sdng,Wd Sdng,None,TA,TA,CBlock,TA,TA,No,Unf,Unf,Grav,Fa,N,FuseA,Fa,Typ,,,,,N,WD,Normal,30,4,4,0,0,1,0,2,1,4,0,0,3
95.0,13450,0.0,700,0,216,941,0,146,91,0,0,0,0,0,2006,200000,RL,Pave,IR1,Lvl,AllPub,Corner,Gtl,CollgCr,Norm,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,None,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,BuiltIn,RFn,TA,TA,Y,WD,Normal,60,7,5,1,0,2,1,3,1,8,0,2,6
120.0,9560,0.0,360,0,504,0,0,0,0,0,0,0,0,0,2006,128500,RL,Pave,IR1,Lvl,AllPub,Corner,Gtl,CollgCr,Norm,Norm,1Fam,1Story,Hip,CompShg,MetalSd,MetalSd,None,TA,Gd,CBlock,TA,TA,Mn,Rec,Unf,GasA,Ex,Y,SBrkr,TA,Typ,Attchd,RFn,TA,TA,Y,WD,Normal,20,5,7,0,0,1,0,3,1,5,0,1,6
70.0,8294,0.0,0,0,858,0,0,0,0,0,0,0,0,0,2007,123000,RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,Gable,CompShg,MetalSd,MetalSd,None,TA,TA,CBlock,TA,TA,No,Unf,Unf,GasA,TA,Y,SBrkr,TA,Typ,Detchd,Unf,TA,TA,Y,WD,Normal,20,4,5,0,0,1,0,3,1,5,0,4,6
66.0,13695,0.0,814,0,300,0,0,0,78,0,0,0,0,0,2008,155000,RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,RRAe,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,None,TA,TA,PConc,Gd,TA,No,GLQ,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,Detchd,Unf,TA,TA,Y,WD,Normal,20,6,5,1,0,1,0,3,1,6,0,2,7
,9375,149.0,0,0,1284,885,0,192,87,0,0,0,0,0,2007,228500,RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,BrkFace,Gd,TA,PConc,Gd,TA,No,Unf,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,Attchd,RFn,TA,TA,Y,WD,Normal,60,8,5,0,0,2,1,3,1,7,1,2,8
57.0,7558,0.0,0,0,896,741,0,0,0,0,0,0,0,0,2009,177000,RL,Pave,Reg,Bnk,AllPub,Inside,Gtl,Crawfor,Norm,Norm,1Fam,1.5Fin,Gable,CompShg,BrkFace,Stone,None,TA,TA,BrkTil,TA,TA,No,Unf,Unf,GasA,Gd,Y,SBrkr,TA,Typ,Detchd,Unf,Fa,Fa,Y,WD,Normal,50,6,6,0,0,1,1,3,1,9,1,2,3
85.0,11103,0.0,0,0,728,728,0,0,0,0,0,0,0,0,2007,155835,RL,Pave,IR1,Lvl,AllPub,Corner,Gtl,CollgCr,Norm,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,None,Gd,TA,PConc,Gd,TA,No,Unf,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,Attchd,Fin,TA,TA,Y,New,Partial,60,7,5,0,0,2,1,3,1,8,1,2,7
50.0,6000,0.0,250,0,710,0,0,0,0,168,0,0,0,0,2007,108500,RM,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1Story,Hip,CompShg,MetalSd,MetalSd,None,TA,TA,PConc,TA,TA,No,ALQ,Unf,GasA,Gd,Y,FuseA,Fa,Typ,Detchd,Unf,TA,TA,Y,WD,Normal,30,4,4,0,0,1,0,2,1,5,0,1,7
,20781,0.0,297,68,1203,0,0,0,80,0,290,0,0,0,2006,262500,RL,Pave,IR2,Lvl,AllPub,CulDSac,Gtl,NWAmes,PosN,Norm,1Fam,1Story,Hip,CompShg,BrkFace,HdBoard,None,TA,TA,CBlock,TA,TA,No,BLQ,Rec,GasA,TA,Y,SBrkr,TA,Typ,Attchd,RFn,Gd,TA,Y,WD,Normal,20,7,7,0,0,2,0,3,1,9,1,2,6
93.0,15306,100.0,80,0,1652,0,0,0,0,0,0,0,0,0,2007,283463,RL,Pave,IR1,HLS,AllPub,Corner,Gtl,Timber,Norm,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,Stone,Gd,TA,PConc,Ex,TA,Gd,GLQ,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,Attchd,Fin,TA,TA,Y,New,Partial,20,8,5,1,0,2,0,3,1,7,1,3,5
,16196,0.0,1443,0,39,0,0,402,25,0,0,0,0,0,2007,215000,RL,Pave,IR3,Low,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,None,Gd,TA,PConc,Gd,TA,Gd,GLQ,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,Attchd,RFn,TA,TA,Y,WD,Normal,20,7,5,1,0,2,0,3,1,5,1,2,8
50.0,5250,0.0,259,0,425,1215,205,0,54,20,0,0,0,0,2008,122000,RM,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,2Story,Gable,CompShg,MetalSd,MetalSd,None,TA,Gd,BrkTil,TA,Fa,No,LwQ,Unf,OthW,Fa,N,SBrkr,TA,Typ,,,,,Y,WD,Normal,70,8,5,0,0,2,0,4,1,8,0,0,12
91.0,11643,368.0,500,0,748,1296,0,0,0,0,0,0,0,0,2009,200000,RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Artery,Norm,Duplex,2Story,Gable,CompShg,MetalSd,MetalSd,BrkFace,TA,TA,CBlock,TA,TA,No,LwQ,Unf,GasA,TA,Y,SBrkr,TA,Typ,Detchd,Unf,TA,TA,Y,WD,Normal,90,5,5,1,1,2,2,6,2,12,0,4,8
70.0,9247,318.0,319,0,539,858,0,0,84,0,0,120,0,0,2008,171000,RL,Pave,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,2Story,Gable,CompShg,HdBoard,HdBoard,BrkFace,TA,TA,CBlock,TA,TA,No,Rec,Unf,GasA,Ex,Y,SBrkr,TA,Typ,Attchd,Fin,TA,TA,Y,WD,Normal,60,6,6,0,0,1,1,4,1,8,1,2,3
50.0,6000,0.0,0,0,698,390,0,210,0,0,0,0,0,0,2009,134900,RM,Pave,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,Gable,CompShg,MetalSd,MetalSd,None,Gd,TA,BrkTil,TA,TA,No,Unf,Unf,GasA,TA,Y,SBrkr,TA,Typ,Detchd,Unf,TA,TA,N,WD,Normal,50,6,9,0,0,1,0,2,1,4,0,2,7
56.0,14720,579.0,816,0,1217,1185,0,283,86,0,0,0,0,0,2010,410000,RL,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,NoRidge,Norm,Norm,1Fam,1.5Fin,Hip,CompShg,VinylSd,VinylSd,BrkFace,Gd,TA,PConc,Gd,TA,Av,GLQ,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,Attchd,Fin,TA,TA,Y,WD,Normal,50,8,5,1,0,2,1,4,1,9,1,3,3
,10316,0.0,735,0,257,873,0,0,184,0,0,0,0,0,2008,235000,RL,Pave,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,None,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,Attchd,RFn,TA,TA,Y,WD,Normal,60,7,5,1,0,2,1,3,1,7,1,3,6
102.0,10192,143.0,0,0,570,698,0,0,98,0,0,0,0,0,2006,170000,RL,Pave,IR1,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,SLvl,Gable,CompShg,MetalSd,MetalSd,BrkFace,TA,TA,CBlock,TA,TA,No,Unf,Unf,GasA,Gd,Y,SBrkr,Gd,Typ,Attchd,RFn,TA,TA,Y,WD,Normal,80,7,6,0,0,3,0,4,1,8,1,2,9
